"YY","MM","DD","hh","mm","WDIR","WSPD","GST","WVHT","DPD","APD","MWD","PRES","ATMP","WTMP","DEWP","VIS","PTDY","TIDE","Date"
2021,12,4,5,35,NA,3.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 05:35:00
2021,12,4,5,15,180,3.6,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 05:15:00
2021,12,4,4,55,NA,2.6,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 04:55:00
2021,12,4,4,35,150,4.1,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-04 04:35:00
2021,12,4,4,15,160,4.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 04:15:00
2021,12,4,3,55,140,3.6,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 03:55:00
2021,12,4,3,35,140,4.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 03:35:00
2021,12,4,3,15,140,4.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 03:15:00
2021,12,4,2,55,140,4.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 02:55:00
2021,12,4,2,35,140,4.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 02:35:00
2021,12,4,2,15,150,3.6,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 02:15:00
2021,12,4,1,55,140,3.6,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 01:55:00
2021,12,4,1,35,140,2.6,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 01:35:00
2021,12,4,1,15,100,2.6,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 01:15:00
2021,12,4,0,55,90,1.5,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 00:55:00
2021,12,4,0,35,40,2.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 00:35:00
2021,12,4,0,15,60,2.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 00:15:00
2021,12,3,23,55,NA,0,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-03 23:55:00
2021,12,3,23,35,60,2.6,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-03 23:35:00
2021,12,3,23,15,90,2.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-03 23:15:00
2021,12,3,22,55,90,2.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-03 22:55:00
2021,12,3,22,35,80,3.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-03 22:35:00
2021,12,3,22,15,70,2.6,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-03 22:15:00
2021,12,3,21,55,60,3.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-03 21:55:00
2021,12,3,21,35,60,2.6,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-03 21:35:00
2021,12,3,21,15,60,3.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-03 21:15:00
2021,12,3,20,55,70,2.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-03 20:55:00
2021,12,3,20,35,80,2.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-03 20:35:00
2021,12,3,20,15,90,2.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-03 20:15:00
2021,12,3,7,40,200,2.6,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-03 07:40:00
2021,12,3,7,35,200,3.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-03 07:35:00
2021,12,3,7,15,180,2.6,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-03 07:15:00
2021,12,3,6,55,200,3.1,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-03 06:55:00
2021,12,3,6,35,200,3.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-03 06:35:00
2021,12,3,6,15,200,2.1,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-03 06:15:00
2021,12,3,5,55,220,2.6,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-03 05:55:00
2021,12,3,5,35,210,2.6,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-03 05:35:00
2021,12,3,5,15,210,2.6,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-03 05:15:00
2021,12,3,4,55,NA,0,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-03 04:55:00
2021,12,3,4,35,NA,2.6,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-03 04:35:00
2021,12,3,4,15,NA,0,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-03 04:15:00
2021,12,3,3,55,NA,0,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-03 03:55:00
2021,12,3,3,35,NA,2.1,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-03 03:35:00
2021,12,3,3,15,230,3.6,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-03 03:15:00
2021,12,3,2,55,NA,2.6,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-03 02:55:00
2021,12,3,2,35,NA,0,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-03 02:35:00
2021,12,3,2,15,NA,0,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-03 02:15:00
2021,12,3,1,55,NA,0,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-03 01:55:00
2021,12,3,1,35,NA,0,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-03 01:35:00
2021,12,3,1,15,NA,0,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-03 01:15:00
2021,12,3,0,50,NA,0,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-03 00:50:00
2021,12,3,0,35,NA,0,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-03 00:35:00
2021,12,3,0,15,NA,0,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-03 00:15:00
2021,12,2,23,55,NA,0,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-02 23:55:00
2021,12,2,23,35,NA,0,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-02 23:35:00
2021,12,2,22,55,NA,0,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-02 22:55:00
2021,12,2,22,35,NA,1.5,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-02 22:35:00
